,store_id,dept_id,year,month,snap_WI,event_name_1,sales,sell_price,event_name_2,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,store_id_index,year_index,features
10,CA_1,FOODS_1,2011,11,2160,648,3.755951041004132,3.222544310313883,0,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705,0.0,0.0,0.0,0.0,"[0.0,11.0,0.0,648.0,0.0,3.222544310313883,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705,0.0,0.0]"
11,CA_1,FOODS_1,2011,12,2160,432,3.87742894078822,3.235220017418548,0,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705,0.0,0.0,0.0,"[0.0,12.0,0.0,432.0,0.0,3.235220017418548,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705,0.0]"
12,CA_1,FOODS_1,2012,1,2160,648,3.8454701329816734,3.24580631211686,0,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705,0.0,1.0,"[0.0,1.0,1.0,648.0,0.0,3.24580631211686,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,2.9003671286564705]"
13,CA_1,FOODS_1,2012,2,2160,1080,3.878866336956725,3.2506069963234627,0,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384,0.0,1.0,"[0.0,2.0,1.0,1080.0,0.0,3.2506069963234627,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,3.819214799882384]"
14,CA_1,FOODS_1,2012,3,2160,432,3.9357087478426633,3.2553824085855942,0,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061,0.0,1.0,"[0.0,3.0,1.0,432.0,0.0,3.2553824085855942,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,3.84210976344061]"
15,CA_1,FOODS_1,2012,4,2160,648,3.937417581477138,3.2561491143755648,0,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824,0.0,1.0,"[0.0,4.0,1.0,648.0,0.0,3.2561491143755648,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,3.7409150764812824]"
16,CA_1,FOODS_1,2012,5,2160,648,3.93379088414342,3.2500904023381607,0,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759,0.0,1.0,"[0.0,5.0,1.0,648.0,0.0,3.2500904023381607,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,3.745777217889759]"
17,CA_1,FOODS_1,2012,6,2160,648,3.9228810912082936,3.2179080673290925,0,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073,0.0,1.0,"[0.0,6.0,1.0,648.0,0.0,3.2179080673290925,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,3.798028793404073]"
18,CA_1,FOODS_1,2012,7,2160,432,3.988603543345664,3.2182433782933946,0,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617,0.0,1.0,"[0.0,7.0,1.0,432.0,0.0,3.2182433782933946,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,3.827756862978617]"
19,CA_1,FOODS_1,2012,8,2160,216,4.004622265700783,3.2010325461213993,0,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685,0.0,1.0,"[0.0,8.0,1.0,216.0,0.0,3.2010325461213993,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,3.7623033632877685]"
20,CA_1,FOODS_1,2012,9,2160,216,3.977266212427293,3.2077628414674075,0,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423,0.0,1.0,"[0.0,9.0,1.0,216.0,0.0,3.2077628414674075,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,3.747411807886423]"
21,CA_1,FOODS_1,2012,10,2160,648,3.9032528168939584,3.205675838238668,0,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515,0.0,1.0,"[0.0,10.0,1.0,648.0,0.0,3.205675838238668,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,3.817631467190515]"
22,CA_1,FOODS_1,2012,11,2160,432,3.827821427682802,3.2155567613133864,0,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132,0.0,1.0,"[0.0,11.0,1.0,432.0,0.0,3.2155567613133864,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,3.755951041004132]"
23,CA_1,FOODS_1,2012,12,2160,432,3.9524533964230333,3.219601918460498,0,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822,0.0,1.0,"[0.0,12.0,1.0,432.0,0.0,3.219601918460498,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,3.87742894078822]"
24,CA_1,FOODS_1,2013,1,2160,648,3.913336925932623,3.219204666369699,0,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734,0.0,2.0,"[0.0,1.0,2.0,648.0,0.0,3.219204666369699,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,3.8454701329816734]"
25,CA_1,FOODS_1,2013,2,2160,1296,3.9253636673541017,3.215737612531945,0,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725,0.0,2.0,"[0.0,2.0,2.0,1296.0,0.0,3.215737612531945,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,3.878866336956725]"
26,CA_1,FOODS_1,2013,3,2160,432,3.987129767659897,3.2105301452251838,0,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633,0.0,2.0,"[0.0,3.0,2.0,432.0,0.0,3.2105301452251838,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,3.9357087478426633]"
27,CA_1,FOODS_1,2013,4,2160,216,3.876448786878341,3.2066906338417964,0,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138,0.0,2.0,"[0.0,4.0,2.0,216.0,0.0,3.2066906338417964,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,3.937417581477138]"
28,CA_1,FOODS_1,2013,5,2160,648,4.006637159068586,3.2056890628755137,216,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342,0.0,2.0,"[0.0,5.0,2.0,648.0,216.0,3.2056890628755137,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,3.93379088414342]"
29,CA_1,FOODS_1,2013,6,2160,648,4.025756314534414,3.2077090421527203,0,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936,0.0,2.0,"[0.0,6.0,2.0,648.0,0.0,3.2077090421527203,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,3.9228810912082936]"
30,CA_1,FOODS_1,2013,7,2160,432,4.084933574936716,3.2051681128460148,0,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664,0.0,2.0,"[0.0,7.0,2.0,432.0,0.0,3.2051681128460148,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,3.988603543345664]"
31,CA_1,FOODS_1,2013,8,2160,216,4.07838430874819,3.2097692490349043,0,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783,0.0,2.0,"[0.0,8.0,2.0,216.0,0.0,3.2097692490349043,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,4.004622265700783]"
32,CA_1,FOODS_1,2013,9,2160,216,3.976808337338066,3.214356139982064,0,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293,0.0,2.0,"[0.0,9.0,2.0,216.0,0.0,3.214356139982064,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,3.977266212427293]"
33,CA_1,FOODS_1,2013,10,2160,648,3.970439862951764,3.2159116955376197,0,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584,0.0,2.0,"[0.0,10.0,2.0,648.0,0.0,3.2159116955376197,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,3.9032528168939584]"
34,CA_1,FOODS_1,2013,11,2160,432,3.8637985386805003,3.2122928683771255,0,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802,0.0,2.0,"[0.0,11.0,2.0,432.0,0.0,3.2122928683771255,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,3.827821427682802]"
35,CA_1,FOODS_1,2013,12,2160,432,4.03402652377511,3.211736068297475,0,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333,0.0,2.0,"[0.0,12.0,2.0,432.0,0.0,3.211736068297475,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,3.9524533964230333]"
36,CA_1,FOODS_1,2014,1,2160,648,3.9271136119337604,3.20428087116485,0,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623,0.0,3.0,"[0.0,1.0,3.0,648.0,0.0,3.20428087116485,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,3.913336925932623]"
37,CA_1,FOODS_1,2014,2,2160,648,3.9683428309589455,3.208805214056127,0,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017,0.0,3.0,"[0.0,2.0,3.0,648.0,0.0,3.208805214056127,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,3.9253636673541017]"
38,CA_1,FOODS_1,2014,3,2160,864,3.9616583486377155,3.21201357821207,0,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897,0.0,3.0,"[0.0,3.0,3.0,864.0,0.0,3.21201357821207,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,3.987129767659897]"
39,CA_1,FOODS_1,2014,4,2160,432,4.012963699825778,3.212107664233576,216,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341,0.0,3.0,"[0.0,4.0,3.0,432.0,216.0,3.212107664233576,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,3.876448786878341]"
40,CA_1,FOODS_1,2014,5,2160,648,3.9587071910872846,3.207827496969538,0,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586,0.0,3.0,"[0.0,5.0,3.0,648.0,0.0,3.207827496969538,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,4.006637159068586]"
41,CA_1,FOODS_1,2014,6,2160,648,4.008642747565285,3.2126940839866682,216,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414,0.0,3.0,"[0.0,6.0,3.0,648.0,216.0,3.2126940839866682,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,4.025756314534414]"
42,CA_1,FOODS_1,2014,7,2160,432,4.022593314021462,3.213820627196544,0,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716,0.0,3.0,"[0.0,7.0,3.0,432.0,0.0,3.213820627196544,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,4.084933574936716]"
43,CA_1,FOODS_1,2014,8,2160,0,4.054766217838991,3.232982813576475,0,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819,0.0,3.0,"[0.0,8.0,3.0,0.0,0.0,3.232982813576475,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,4.07838430874819]"
44,CA_1,FOODS_1,2014,9,2160,216,3.9873980991370175,3.266510442011361,0,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066,0.0,3.0,"[0.0,9.0,3.0,216.0,0.0,3.266510442011361,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,3.976808337338066]"
45,CA_1,FOODS_1,2014,10,2160,648,4.019116290447073,3.278357664233584,0,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764,0.0,3.0,"[0.0,10.0,3.0,648.0,0.0,3.278357664233584,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,3.970439862951764]"
46,CA_1,FOODS_1,2014,11,2160,432,3.953082843912086,3.294046352617831,0,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003,0.0,3.0,"[0.0,11.0,3.0,432.0,0.0,3.294046352617831,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,3.8637985386805003]"
47,CA_1,FOODS_1,2014,12,2160,432,4.111564935454498,3.3096789127837547,0,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511,0.0,3.0,"[0.0,12.0,3.0,432.0,0.0,3.3096789127837547,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,4.03402652377511]"
48,CA_1,FOODS_1,2015,1,2160,648,4.028774526500088,3.322967443249703,0,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604,0.0,4.0,"[0.0,1.0,4.0,648.0,0.0,3.322967443249703,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,3.9271136119337604]"
49,CA_1,FOODS_1,2015,2,2160,1080,4.019988159591286,3.321883267195767,0,4.028774526500088,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455,0.0,4.0,"[0.0,2.0,4.0,1080.0,0.0,3.321883267195767,4.028774526500088,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,3.9683428309589455]"
50,CA_1,FOODS_1,2015,3,2160,432,4.002554808148482,3.3291517323775377,0,4.019988159591286,4.028774526500088,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155,0.0,4.0,"[0.0,3.0,4.0,432.0,0.0,3.3291517323775377,4.019988159591286,4.028774526500088,4.111564935454498,3.953082843912086,4.019116290447073,3.9873980991370175,4.054766217838991,4.022593314021462,4.008642747565285,3.9587071910872846,4.012963699825778,3.9616583486377155]"
